mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__max_features,param_model__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.645295095443726,3.1582948836483826,0.2871821880340576,0.22497574550976823,200,10,log2,16,"{'model__n_estimators': np.int64(200), 'model__min_samples_split': 10, 'model__max_features': 'log2', 'model__max_depth': np.int64(16)}",0.5108400558485883,0.5228557692307692,0.5331346153846154,0.49765107212475634,0.4862584047203654,0.5101479834618189,0.016835894962268554,1
6.786558675765991,2.20564450484601,0.10175480842590331,0.021393209195221776,200,10,sqrt,20,"{'model__n_estimators': np.int64(200), 'model__min_samples_split': 10, 'model__max_features': 'sqrt', 'model__max_depth': np.int64(20)}",0.5100255972696246,0.5175192307692308,0.5325192307692308,0.5293664717348928,0.45822633446376415,0.5095313730013487,0.02690029685790149,2
9.988997554779052,4.177384207842358,0.22029638290405273,0.14363149074205278,300,5,sqrt,20,"{'model__n_estimators': np.int64(300), 'model__min_samples_split': 5, 'model__max_features': 'sqrt', 'model__max_depth': np.int64(20)}",0.5020846261247286,0.516625,0.510951923076923,0.5113157894736842,0.45574657440260324,0.4993447826155878,0.022293259652081534,20
15.43294734954834,5.285068323541514,0.6519399166107178,0.2594516686752781,700,10,sqrt,8,"{'model__n_estimators': np.int64(700), 'model__min_samples_split': 10, 'model__max_features': 'sqrt', 'model__max_depth': np.int64(8)}",0.4988849674216569,0.5196346153846154,0.5252596153846154,0.5108479532163742,0.4494344578832846,0.5008123218581093,0.027188462232599298,18
163.7893000125885,97.00057346354947,0.4810225009918213,0.21407973544889944,800,5,,,"{'model__n_estimators': np.int64(800), 'model__min_samples_split': 5, 'model__max_features': None, 'model__max_depth': None}",0.5077761402420106,0.5072307692307692,0.5279134615384615,0.5298343079922028,0.4491306137651187,0.5043770585537126,0.02923662394041155,11
8.979979991912842,1.4483977715132326,0.39728899002075196,0.3066306034222548,400,5,log2,4,"{'model__n_estimators': np.int64(400), 'model__min_samples_split': 5, 'model__max_features': 'log2', 'model__max_depth': np.int64(4)}",0.5046249612162581,0.5162115384615384,0.5245288461538462,0.4944834307992203,0.4869935114578637,0.5053684576177453,0.013721283709310597,7
23.42578468322754,9.671641908427764,0.7158791542053222,0.24496773274900885,600,2,log2,20,"{'model__n_estimators': np.int64(600), 'model__min_samples_split': 2, 'model__max_features': 'log2', 'model__max_depth': np.int64(20)}",0.50503219050574,0.5163509615384615,0.5220673076923077,0.5168615984405458,0.4591770725109286,0.5038978261375967,0.023041278701751024,13
12.990144300460816,2.3674481455523195,0.6683905124664307,0.2506256005335796,700,10,sqrt,4,"{'model__n_estimators': np.int64(700), 'model__min_samples_split': 10, 'model__max_features': 'sqrt', 'model__max_depth': np.int64(4)}",0.5052261092150171,0.5088653846153846,0.5336442307692308,0.4915692007797271,0.48258287103287395,0.5043775592824467,0.017415287287625328,10
66.56237864494324,35.952733552454866,0.5157557964324951,0.2211011869177749,300,5,,20,"{'model__n_estimators': np.int64(300), 'model__min_samples_split': 5, 'model__max_features': None, 'model__max_depth': np.int64(20)}",0.5100449891405523,0.5010096153846153,0.5235384615384615,0.525877192982456,0.4562268441377688,0.5033394206367708,0.025242582837341748,14
8.240763854980468,2.668552862682326,0.3390974044799805,0.2751433859403402,300,2,log2,8,"{'model__n_estimators': np.int64(300), 'model__min_samples_split': 2, 'model__max_features': 'log2', 'model__max_depth': np.int64(8)}",0.5122362705553832,0.5018557692307692,0.5463557692307692,0.5033528265107212,0.4579224903455982,0.5043446251746482,0.02824679437495546,12
26.49976086616516,11.192214186062156,0.827989149093628,0.05086195979082815,700,10,log2,16,"{'model__n_estimators': np.int64(700), 'model__min_samples_split': 10, 'model__max_features': 'log2', 'model__max_depth': np.int64(16)}",0.5052067173440893,0.5238653846153846,0.5210384615384616,0.49975633528265107,0.44971869915511736,0.49991711958714075,0.026711486643692068,19
22.748341226577757,7.857343705722046,0.6613690376281738,0.24381890071638593,700,10,sqrt,12,"{'model__n_estimators': np.int64(700), 'model__min_samples_split': 10, 'model__max_features': 'sqrt', 'model__max_depth': np.int64(12)}",0.506156919019547,0.5154230769230769,0.5197307692307692,0.521569200779727,0.44141689373297005,0.5008593719372181,0.030194702745892983,17
28.41424341201782,12.875608058047881,0.677791976928711,0.26534480490198664,700,5,log2,,"{'model__n_estimators': np.int64(700), 'model__min_samples_split': 5, 'model__max_features': 'log2', 'model__max_depth': None}",0.49956368290412656,0.53025,0.5251153846153847,0.5178070175438596,0.45016956462078295,0.5045811299368307,0.02912477922108893,8
15.122724056243896,3.7078956146588,0.8726946830749511,0.05917494397644138,800,2,log2,4,"{'model__n_estimators': np.int64(800), 'model__min_samples_split': 2, 'model__max_features': 'log2', 'model__max_depth': np.int64(4)}",0.5069325938566553,0.5137307692307692,0.5312307692307692,0.49419103313840157,0.48380804892870444,0.50597864287706,0.016304345127804504,6
102.70520820617676,60.91557551806943,0.8852900981903076,0.07606984979527918,400,5,,20,"{'model__n_estimators': np.int64(400), 'model__min_samples_split': 5, 'model__max_features': None, 'model__max_depth': np.int64(20)}",0.514301504809184,0.49108653846153844,0.5224711538461538,0.5271539961013645,0.4578146746907651,0.5025655735818012,0.025585018773817518,15
132.5766088962555,68.50133832933363,0.6532336711883545,0.403528907124014,500,2,,20,"{'model__n_estimators': np.int64(500), 'model__min_samples_split': 2, 'model__max_features': None, 'model__max_depth': np.int64(20)}",0.5127307632640398,0.5149471153846154,0.5288509615384616,0.5278996101364523,0.4569717522984338,0.5082800405244006,0.02647598747508621,3
14.835541915893554,5.770878574268083,0.3912656307220459,0.35294956014596834,300,2,sqrt,16,"{'model__n_estimators': np.int64(300), 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': np.int64(16)}",0.5086245345950977,0.5083076923076922,0.5459038461538461,0.5074610136452242,0.4347274224217356,0.5010049018247191,0.03622620711616231,16
28.289308547973633,12.223190858623793,0.41986308097839353,0.33587160169607294,300,5,,4,"{'model__n_estimators': np.int64(300), 'model__min_samples_split': 5, 'model__max_features': None, 'model__max_depth': np.int64(4)}",0.5147766056469127,0.49272115384615384,0.5260288461538462,0.5196296296296297,0.48665046164703113,0.5079613393847148,0.015462525133477394,4
20.251862001419067,8.094346881376731,0.5957548141479492,0.2944256334971605,400,2,log2,20,"{'model__n_estimators': np.int64(400), 'model__min_samples_split': 2, 'model__max_features': 'log2', 'model__max_depth': np.int64(20)}",0.5073834548557246,0.5135625,0.5139567307692308,0.5209356725146199,0.4663566149804952,0.5044389946240141,0.019518726999839097,9
36.941097021102905,10.996366756459345,0.29914002418518065,0.3488882849696107,500,2,,4,"{'model__n_estimators': np.int64(500), 'model__min_samples_split': 2, 'model__max_features': None, 'model__max_depth': np.int64(4)}",0.5146214706794912,0.4835480769230769,0.5290192307692307,0.5199220272904483,0.49147276184501987,0.5077167135014534,0.01731145030200321,5
